project_name,builder_name,city,county,state,lat,long,attached_detached,unit_size_min,unit_size_max,minprice_1,maxprice_1,status,typicallotsize,sales_rate,sales_rate_last_three_months,total_units_planned,total_units_sold,total_remaining,zip_code,communitytype,master_plan,lot_width_variations,monthly_sales,total_units_remaining,yyyymm
Village at Manor Commons,Pacesetter Homes,Manor,Travis,TX,30.344221,-97.536554,Detached,1295,1607,242400,244400,ACTIVE PROJECT,6250,1.95,0,92,67,25,78653,NULL,NULL,50,0,25,202105
Village at Manor Commons,Pacesetter Homes,Manor,Travis,TX,30.344221,-97.536554,Detached,1295,1607,242400,244400,ACTIVE PROJECT,6250,1.95,0,92,67,25,78653,NULL,NULL,50,0,25,202106
Village at Manor Commons,Pacesetter Homes,Manor,Travis,TX,30.344221,-97.536554,Detached,1295,1607,242400,244400,ACTIVE PROJECT,6250,1.95,0,92,67,25,78653,NULL,NULL,50,0,25,202107
Village at Manor Commons,Pacesetter Homes,Manor,Travis,TX,30.344221,-97.536554,Detached,1295,1607,242400,244400,ACTIVE PROJECT,6250,1.95,0,92,67,25,78653,NULL,NULL,50,0,25,202108
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,6,62,201901
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,6,56,201902
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,2,54,201903
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,0,54,201904
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,3,51,201905
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,5,46,201906
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,5,41,201907
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,5,36,201908
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,4,32,201909
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,3,29,201910
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,0,29,201911
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,3,26,201912
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,3,23,202001
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,4,19,202002
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,4,105,202003
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,3,102,202004
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,4,98,202005
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,2,96,202006
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,0,96,202007
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,1,95,202008
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,2,93,202009
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,4,89,202010
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,1,88,202011
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,2,86,202012
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,0,86,202101
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,0,86,202102
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,0,86,202103
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,3,83,202104
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,5,78,202105
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,2,76,202106
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,1,75,202107
Mueller/Mueller House,Lennar,Austin,Travis,TX,30.293964,-97.706943,Attached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,NULL,2.75,2.666666667,180,105,75,78723,Master Plan,Mueller,NULL,0,75,202108
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,1,43,201901
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,0,43,201902
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,0,43,201903
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,0,43,201904
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,2,41,201905
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,5,36,201906
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,9,27,201907
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,3,24,201908
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,1,23,201909
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,0,23,201910
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,1,22,201911
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,3,19,201912
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,3,16,202001
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,3,13,202002
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,0,13,202003
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,12,58,202004
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,10,48,202005
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,2,46,202006
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,4,42,202007
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,5,37,202008
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,6,31,202009
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,5,26,202010
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,6,20,202011
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,2,18,202012
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,3,15,202101
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,3,12,202102
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,0,12,202103
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,1,11,202104
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,0,11,202105
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,0,11,202106
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,1,10,202107
ShadowGlen/65,Perry Homes,Manor,Travis,TX,30.360896,-97.54301,Detached,2187,3400,487900,679900,ACTIVE PROJECT,7800,2.82,0.333333333,109,101,8,78653,Master Plan,ShadowGlen,65,2,8,202108
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,31,201901
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,31,201902
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,2,29,201903
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,2,27,201904
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,2,25,201905
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,2,23,201906
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,2,21,201907
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,21,201908
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,4,17,201909
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,17,201910
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,16,201911
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,15,201912
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,15,202001
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,14,202002
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,13,202003
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,13,202004
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,13,202005
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,2,11,202006
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,11,202007
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,11,202008
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,10,202009
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,10,202010
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,9,202011
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,3,6,202012
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,2,4,202101
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,3,202102
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,2,202103
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,1,202104
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,1,202105
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,1,0,202106
Frank.,StoryBuilt,Austin,Travis,TX,30.254441,-97.752605,Attached,1639,1886,985000,1005000,ACTIVE PROJECT,NULL,0.99,0.666666667,63,63,NULL,78704,NULL,NULL,NULL,0,0,202107
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,1,33,201910
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,2,31,201911
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,1,30,201912
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,2,28,202001
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,3,25,202002
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,0,25,202003
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,-1,26,202004
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,1,25,202005
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,1,24,202006
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,3,21,202007
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,5,16,202008
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,0,16,202009
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,1,15,202010
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,2,13,202011
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,2,11,202012
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,2,9,202101
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,2,7,202102
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,1,6,202103
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,0,6,202104
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,1,5,202105
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,-1,6,202106
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,1,5,202107
Hollows on Lake Travis/80,Coventry Homes,Jonestown,Travis,TX,30.453445,-97.964923,Detached,2597,4212,766990,983990,ACTIVE PROJECT,9600,1.36,0.333333333,34,31,3,78645,Community,The Hollows at Lake Travis,80,2,3,202108
